SOLAR_RADIATION,PRECIPITATION,WIND_SPEED,LEAF_WETNESS,HC_AIR_TEMPERATURE,HC_RELATIVE_HUMIDITY,DEW_POINT,Date
513.0,0.0,1.9,0.0,19.29,25.0,0.0,2024-04-04 16:00:00
264.0,0.0,1.7,0.0,18.9,16.66,3.2,2024-04-04 17:00:00
130.0,0.0,0.7,0.0,18.22,0.0,0.0,2024-04-04 18:00:00
0.0,0.0,0.0,0.0,13.87,66.66,9.2,2024-04-04 20:00:00
0.0,0.0,0.0,0.0,11.43,16.66,2.0,2024-04-04 21:00:00
0.0,0.0,0.0,0.0,11.02,0.0,0.0,2024-04-04 22:00:00
0.0,0.0,0.0,0.0,11.25,0.0,0.0,2024-04-04 23:00:00
0.0,0.0,0.0,0.0,10.19,0.0,0.0,2024-04-05 00:00:00
0.0,0.0,0.0,0.0,9.27,0.0,0.0,2024-04-05 01:00:00
0.0,0.0,0.0,0.0,6.97,0.0,0.0,2024-04-05 02:00:00
0.0,0.0,0.0,0.0,7.15,0.0,0.0,2024-04-05 03:00:00
0.0,0.0,0.0,0.0,7.42,0.0,0.0,2024-04-05 04:00:00
0.0,0.0,0.0,0.0,6.73,0.0,0.0,2024-04-05 05:00:00
0.0,0.0,0.0,0.0,7.42,7.32,0.0,2024-04-05 06:00:00
33.0,0.0,0.0,0.0,8.74,38.68,0.0,2024-04-05 07:00:00
171.0,0.0,0.0,0.0,11.05,66.66,7.5,2024-04-05 08:00:00
216.0,0.0,0.0,0.0,13.23,100.0,13.2,2024-04-05 09:00:00
395.0,0.0,0.0,0.0,15.17,91.66,0.0,2024-04-05 10:00:00
436.0,0.0,0.6,0.0,16.6,62.92,10.4,2024-04-05 11:00:00
498.0,0.0,1.0,0.0,17.3,99.39,17.1,2024-04-05 12:00:00
583.0,0.0,0.8,0.0,18.43,0.0,0.0,2024-04-05 13:00:00
547.0,0.0,1.0,0.0,18.92,0.0,0.0,2024-04-05 14:00:00
593.0,0.0,1.3,0.0,19.75,75.0,0.0,2024-04-05 15:00:00
356.0,0.0,1.0,0.0,19.1,0.0,0.0,2024-04-05 16:00:00
286.0,0.0,1.1,0.0,19.27,0.0,0.0,2024-04-05 17:00:00
38.0,0.0,1.1,0.0,17.05,0.0,0.0,2024-04-05 18:00:00
15.0,0.6,0.4,0.0,14.99,0.0,0.0,2024-04-05 19:00:00
0.0,0.0,0.5,0.0,13.9,0.0,0.0,2024-04-05 20:00:00
0.0,0.0,0.2,0.0,13.27,0.0,0.0,2024-04-05 21:00:00
0.0,0.0,0.1,0.0,12.27,0.0,0.0,2024-04-05 22:00:00
0.0,0.0,0.1,0.0,10.95,8.33,0.0,2024-04-05 23:00:00
0.0,0.0,0.4,0.0,10.52,16.66,1.7,2024-04-06 00:00:00
0.0,0.0,0.2,0.0,10.07,0.0,0.0,2024-04-06 01:00:00
0.0,0.0,0.2,0.0,8.54,8.33,0.0,2024-04-06 02:00:00
0.0,0.0,0.0,0.0,7.63,0.0,0.0,2024-04-06 03:00:00
0.0,0.0,0.0,0.0,6.45,0.0,0.0,2024-04-06 04:00:00
0.0,0.0,0.0,0.0,4.82,0.0,0.0,2024-04-06 05:00:00
0.0,0.0,0.0,0.0,4.4,66.66,2.9,2024-04-06 06:00:00
34.0,0.0,0.0,0.0,5.3,100.0,5.2,2024-04-06 07:00:00
205.0,0.0,0.1,0.0,8.6,100.0,8.5,2024-04-06 08:00:00
394.0,0.0,0.8,0.0,11.55,100.0,11.5,2024-04-06 09:00:00
560.0,0.0,1.2,0.0,13.68,100.0,13.6,2024-04-06 10:00:00
683.0,0.0,1.8,0.0,15.08,91.64,0.0,2024-04-06 11:00:00
759.0,0.0,1.9,0.0,15.92,91.66,0.0,2024-04-06 12:00:00
759.0,0.0,1.8,0.0,16.67,75.0,0.0,2024-04-06 13:00:00
660.0,0.0,1.7,0.0,17.37,0.0,0.0,2024-04-06 14:00:00
379.0,0.0,1.5,0.0,17.04,0.0,0.0,2024-04-06 15:00:00
273.0,0.0,1.5,0.0,16.82,0.0,0.0,2024-04-06 16:00:00
321.0,0.0,1.0,0.0,17.77,0.0,0.0,2024-04-06 17:00:00
129.0,0.0,1.3,0.0,17.37,16.66,2.8,2024-04-06 18:00:00
17.0,0.0,0.6,0.0,15.95,8.33,0.0,2024-04-06 19:00:00
0.0,0.0,0.1,0.0,13.65,0.0,0.0,2024-04-06 20:00:00
0.0,0.0,0.0,0.0,12.08,0.0,0.0,2024-04-06 21:00:00
0.0,0.0,0.0,0.0,9.51,0.0,0.0,2024-04-06 22:00:00
0.0,0.0,0.0,0.0,8.05,41.66,0.0,2024-04-06 23:00:00
0.0,0.0,0.0,0.0,8.1,41.66,0.0,2024-04-07 00:00:00
0.0,0.0,0.0,0.0,7.74,0.0,0.0,2024-04-07 01:00:00
0.0,0.0,0.0,0.0,6.26,0.0,0.0,2024-04-07 02:00:00
0.0,0.0,0.0,0.0,7.07,0.0,0.0,2024-04-07 03:00:00
0.0,0.0,0.0,0.0,6.21,0.0,0.0,2024-04-07 04:00:00
0.0,0.0,0.0,0.0,3.99,0.0,0.0,2024-04-07 05:00:00
0.0,0.0,0.0,0.0,3.08,0.0,0.0,2024-04-07 06:00:00
36.0,0.0,0.0,0.0,4.1,83.33,3.7,2024-04-07 07:00:00
205.0,0.0,0.1,0.0,7.96,15.65,1.3,2024-04-07 08:00:00
398.0,0.0,0.8,0.0,11.79,91.66,0.0,2024-04-07 09:00:00
563.0,0.0,1.4,0.0,14.79,33.33,4.6,2024-04-07 10:00:00
695.0,0.0,2.1,0.0,16.83,0.0,0.0,2024-04-07 11:00:00
771.0,0.0,1.8,0.0,18.29,0.0,0.0,2024-04-07 12:00:00
788.0,0.0,2.0,0.0,19.48,0.0,0.0,2024-04-07 13:00:00
734.0,0.0,1.3,0.0,20.88,0.0,0.0,2024-04-07 14:00:00
636.0,0.0,1.3,0.0,21.45,0.0,0.0,2024-04-07 15:00:00
491.0,0.0,2.0,0.0,21.12,0.0,0.0,2024-04-07 16:00:00
316.0,0.0,1.1,0.0,21.02,0.0,0.0,2024-04-07 17:00:00
134.0,0.0,1.8,0.0,19.92,0.0,0.0,2024-04-07 18:00:00
19.0,0.0,0.4,0.0,17.93,0.0,0.0,2024-04-07 19:00:00
0.0,0.0,0.0,0.0,15.28,0.0,0.0,2024-04-07 20:00:00
0.0,0.0,0.1,0.0,14.03,8.33,0.0,2024-04-07 21:00:00
0.0,0.0,0.3,0.0,13.37,49.12,6.5,2024-04-07 22:00:00
0.0,0.0,0.5,0.0,13.19,0.0,0.0,2024-04-07 23:00:00
0.0,0.0,0.8,0.0,12.24,0.0,0.0,2024-04-08 00:00:00
0.0,0.0,1.1,0.0,11.48,0.0,0.0,2024-04-08 01:00:00
0.0,0.0,3.4,0.0,12.05,29.39,3.1,2024-04-08 02:00:00
0.0,0.0,4.1,0.0,11.78,0.0,0.0,2024-04-08 03:00:00
0.0,0.0,3.8,0.0,11.53,0.0,0.0,2024-04-08 04:00:00
0.0,0.0,2.7,0.0,11.15,73.15,0.0,2024-04-08 05:00:00
0.0,0.0,2.3,0.0,10.71,15.66,1.5,2024-04-08 06:00:00
42.0,0.0,3.3,0.0,11.48,0.0,0.0,2024-04-08 07:00:00
216.0,0.0,2.5,0.0,12.65,8.33,0.0,2024-04-08 08:00:00
412.0,0.0,5.1,0.0,15.49,0.0,0.0,2024-04-08 09:00:00
578.0,0.0,5.8,0.0,17.55,0.0,0.0,2024-04-08 10:00:00
705.0,0.0,6.4,0.0,19.3,0.0,0.0,2024-04-08 11:00:00
776.0,0.0,6.4,0.0,20.8,0.0,0.0,2024-04-08 12:00:00
793.0,0.0,6.7,0.0,22.41,0.0,0.0,2024-04-08 13:00:00
747.0,0.0,6.8,0.0,22.85,0.0,0.0,2024-04-08 14:00:00
648.0,0.0,6.7,0.0,23.29,0.0,0.0,2024-04-08 15:00:00
500.0,0.0,6.1,0.0,23.35,0.0,0.0,2024-04-08 16:00:00
323.0,0.0,6.1,0.0,22.96,8.33,0.0,2024-04-08 17:00:00
139.0,0.0,5.8,0.0,22.17,25.0,0.0,2024-04-08 18:00:00
19.0,0.0,4.0,0.0,20.42,32.15,6.6,2024-04-08 19:00:00
0.0,0.0,2.0,0.0,17.9,30.93,4.7,2024-04-08 20:00:00
0.0,0.0,0.5,0.0,15.39,28.09,0.0,2024-04-08 21:00:00
0.0,0.0,0.1,0.0,13.57,0.0,0.0,2024-04-08 22:00:00
0.0,0.0,0.1,0.0,12.89,33.33,4.2,2024-04-08 23:00:00
0.0,0.0,0.4,0.0,11.95,0.0,0.0,2024-04-09 00:00:00
0.0,0.0,2.0,0.0,12.64,0.0,0.0,2024-04-09 01:00:00
0.0,0.0,0.8,0.0,11.51,0.0,0.0,2024-04-09 02:00:00
0.0,0.0,0.7,0.0,11.4,16.66,1.7,2024-04-09 03:00:00
0.0,0.0,0.6,0.0,10.01,7.31,0.0,2024-04-09 04:00:00
0.0,0.0,0.2,0.0,9.18,83.33,7.5,2024-04-09 05:00:00
0.0,0.0,1.0,0.0,8.51,66.66,5.6,2024-04-09 06:00:00
46.0,0.0,3.5,0.0,10.29,48.99,5.1,2024-04-09 07:00:00
209.0,0.0,3.6,0.0,12.08,100.0,12.0,2024-04-09 08:00:00
398.0,0.0,4.1,0.0,14.43,100.0,14.3,2024-04-09 09:00:00
563.0,0.0,3.2,0.0,18.18,64.74,11.3,2024-04-09 10:00:00
684.0,0.0,4.4,0.0,19.75,0.0,0.0,2024-04-09 11:00:00
748.0,0.0,4.4,0.0,20.75,0.0,0.0,2024-04-09 12:00:00
768.0,0.0,3.9,0.0,21.68,0.0,0.0,2024-04-09 13:00:00
718.0,0.0,4.0,0.0,22.66,0.0,0.0,2024-04-09 14:00:00
618.0,0.0,4.3,0.0,22.88,58.33,0.0,2024-04-09 15:00:00
474.0,0.0,4.3,0.0,22.89,33.33,7.6,2024-04-09 16:00:00
301.0,0.0,4.2,0.0,22.77,16.66,3.7,2024-04-09 17:00:00
130.0,0.0,4.6,0.0,21.97,0.0,0.0,2024-04-09 18:00:00
22.0,0.0,3.5,0.0,20.44,0.0,0.0,2024-04-09 19:00:00
0.0,0.0,2.0,0.0,18.52,0.0,0.0,2024-04-09 20:00:00
0.0,0.0,3.6,0.0,17.48,0.0,0.0,2024-04-09 21:00:00
0.0,0.0,4.8,0.0,16.68,0.0,0.0,2024-04-09 22:00:00
0.0,0.0,5.1,0.0,16.0,37.01,0.0,2024-04-09 23:00:00
0.0,0.0,3.5,0.0,15.08,8.61,0.8,2024-04-10 00:00:00
0.0,0.0,0.9,0.0,13.25,83.16,10.7,2024-04-10 01:00:00
0.0,0.0,2.2,0.0,12.75,58.33,0.0,2024-04-10 02:00:00
0.0,0.0,1.4,0.0,12.73,16.66,2.1,2024-04-10 03:00:00
0.0,0.0,0.6,0.0,10.78,66.66,7.2,2024-04-10 04:00:00
0.0,0.0,0.9,0.0,10.08,41.66,0.0,2024-04-10 05:00:00
0.0,0.0,0.7,0.0,9.67,91.66,0.0,2024-04-10 06:00:00
47.0,0.0,1.2,0.0,10.35,100.0,10.2,2024-04-10 07:00:00
207.0,0.0,3.4,0.0,12.49,100.0,12.4,2024-04-10 08:00:00
380.0,0.0,4.7,0.0,14.46,91.66,0.0,2024-04-10 09:00:00
551.0,0.0,5.4,0.0,16.82,100.0,16.7,2024-04-10 10:00:00
654.0,0.0,5.7,0.0,18.58,75.0,0.0,2024-04-10 11:00:00
707.0,0.0,5.4,0.0,19.64,8.33,0.0,2024-04-10 12:00:00
731.0,0.0,5.4,0.0,19.54,75.51,0.0,2024-04-10 13:00:00
694.0,0.0,5.2,0.0,19.93,62.28,12.3,2024-04-10 14:00:00
570.0,0.0,5.6,0.0,20.05,63.84,12.8,2024-04-10 15:00:00
441.0,0.0,5.3,0.0,19.86,65.4,13.0,2024-04-10 16:00:00
277.0,0.0,5.2,0.0,20.04,61.68,12.4,2024-04-10 17:00:00
117.0,0.0,4.1,0.0,19.45,69.88,13.6,2024-04-10 18:00:00
21.0,0.0,1.8,0.0,18.49,86.94,16.1,2024-04-10 19:00:00
0.0,0.0,0.1,0.0,16.8,82.22,13.7,2024-04-10 20:00:00
0.0,0.0,0.0,0.0,16.22,74.58,0.0,2024-04-10 21:00:00
0.0,0.0,0.0,0.0,15.7,91.66,0.0,2024-04-10 22:00:00
0.0,0.0,0.3,0.0,15.18,100.0,15.1,2024-04-10 23:00:00
0.0,0.0,0.0,0.0,14.17,8.33,0.0,2024-04-11 00:00:00
0.0,0.0,0.1,0.0,13.72,100.0,13.6,2024-04-11 01:00:00
0.0,0.0,0.0,0.0,13.16,100.0,13.1,2024-04-11 02:00:00
0.0,0.0,0.0,0.0,12.84,100.0,12.8,2024-04-11 03:00:00
0.0,0.0,0.1,0.0,12.28,100.0,12.2,2024-04-11 04:00:00
0.0,0.0,0.1,0.0,11.65,100.0,11.6,2024-04-11 05:00:00
0.0,0.0,0.5,0.0,11.25,100.0,11.2,2024-04-11 06:00:00
53.0,0.0,1.2,0.0,11.82,100.0,11.7,2024-04-11 07:00:00
206.0,0.0,2.3,0.0,13.6,50.0,6.5,2024-04-11 08:00:00
355.0,0.0,3.2,0.0,15.51,0.0,0.0,2024-04-11 09:00:00
539.0,0.0,4.0,0.0,17.5,0.0,0.0,2024-04-11 10:00:00
659.0,0.0,6.0,0.0,18.51,0.0,0.0,2024-04-11 11:00:00
722.0,0.0,5.3,0.0,20.12,21.38,4.3,2024-04-11 12:00:00
645.0,0.0,5.0,0.0,21.84,45.55,10.0,2024-04-11 13:00:00
539.0,0.0,5.3,0.0,22.8,60.57,0.0,2024-04-11 14:00:00
581.0,0.0,6.1,0.0,23.89,41.66,0.0,2024-04-11 15:00:00
462.0,0.0,6.7,0.0,23.83,0.0,0.0,2024-04-11 16:00:00
303.0,0.0,6.7,0.0,23.04,13.68,3.2,2024-04-11 17:00:00
153.0,0.0,4.7,0.0,22.72,16.66,3.8,2024-04-11 18:00:00
23.0,0.0,3.5,0.0,21.41,8.33,0.0,2024-04-11 19:00:00
0.0,0.0,1.2,0.0,19.32,0.0,0.0,2024-04-11 20:00:00
0.0,0.0,0.1,0.0,17.88,36.3,0.0,2024-04-11 21:00:00
0.0,0.0,0.1,0.0,16.77,67.1,10.4,2024-04-11 22:00:00
0.0,0.0,0.0,0.0,16.15,69.61,10.4,2024-04-11 23:00:00
0.0,0.0,0.0,0.0,15.62,73.69,10.8,2024-04-12 00:00:00
0.0,0.0,0.0,0.0,14.73,84.73,12.0,2024-04-12 01:00:00
0.0,0.0,0.0,0.0,13.89,97.2,13.3,2024-04-12 02:00:00
0.0,0.0,0.0,0.0,13.12,100.0,13.0,2024-04-12 03:00:00
0.0,0.0,0.2,0.0,12.61,99.83,12.5,2024-04-12 04:00:00
0.0,0.0,0.4,0.0,12.23,99.93,12.1,2024-04-12 05:00:00
0.0,0.0,0.2,0.0,11.33,100.0,11.2,2024-04-12 06:00:00
48.0,0.0,0.0,0.0,11.73,100.0,11.6,2024-04-12 07:00:00
164.0,0.0,0.0,0.0,13.99,99.88,13.9,2024-04-12 08:00:00
413.0,0.0,0.4,0.0,16.23,88.03,14.0,2024-04-12 09:00:00
560.0,0.0,0.5,0.0,17.96,81.15,14.5,2024-04-12 10:00:00
697.0,0.0,0.6,0.0,20.28,80.22,16.6,2024-04-12 11:00:00
613.0,0.0,1.0,0.0,20.55,96.84,19.9,2024-04-12 12:00:00
639.0,0.0,0.7,0.0,21.3,89.44,0.0,2024-04-12 13:00:00
556.0,0.0,0.9,0.0,21.71,8.33,0.0,2024-04-12 14:00:00
572.0,0.0,1.1,0.0,23.06,16.66,3.8,2024-04-12 15:00:00
466.0,0.0,0.4,0.0,23.99,0.0,0.0,2024-04-12 16:00:00
295.0,0.0,0.5,0.0,24.21,0.0,0.0,2024-04-12 17:00:00
114.0,0.0,0.9,0.0,22.46,0.0,0.0,2024-04-12 18:00:00
11.0,0.0,1.3,0.0,19.84,0.0,0.0,2024-04-12 19:00:00
0.0,0.0,0.9,0.0,18.22,91.66,0.0,2024-04-12 20:00:00
0.0,0.0,0.1,0.0,17.16,91.66,0.0,2024-04-12 21:00:00
0.0,0.0,0.6,0.0,16.44,100.0,16.3,2024-04-12 22:00:00
0.0,0.0,1.1,0.0,15.01,100.0,14.9,2024-04-12 23:00:00
0.0,0.0,1.7,0.0,15.01,91.66,0.0,2024-04-13 00:00:00
0.0,0.0,1.8,0.0,14.41,83.33,11.9,2024-04-13 01:00:00
0.0,0.0,1.6,0.0,13.84,100.0,13.7,2024-04-13 02:00:00
0.0,0.0,1.0,0.0,13.07,100.0,13.0,2024-04-13 03:00:00
0.0,0.0,1.6,0.0,12.71,100.0,12.6,2024-04-13 04:00:00
0.0,0.0,1.5,0.0,11.82,100.0,11.7,2024-04-13 05:00:00
0.0,0.0,1.2,0.0,11.91,100.0,11.8,2024-04-13 06:00:00
32.0,0.0,1.0,0.0,12.48,100.0,12.4,2024-04-13 07:00:00
143.0,0.0,1.6,0.0,13.37,100.0,13.3,2024-04-13 08:00:00
282.0,0.0,2.4,0.0,14.95,100.0,14.9,2024-04-13 09:00:00
533.0,0.0,2.0,0.0,17.04,99.23,16.8,2024-04-13 10:00:00
663.0,0.0,2.4,0.0,18.68,92.35,17.3,2024-04-13 11:00:00
620.0,0.0,2.7,0.0,19.22,80.53,15.6,2024-04-13 12:00:00
620.0,0.0,3.0,0.0,19.44,80.05,15.8,2024-04-13 13:00:00
672.0,0.0,3.0,0.0,19.17,87.51,16.8,2024-04-13 14:00:00
285.0,0.0,2.5,0.0,18.05,96.39,17.3,2024-04-13 15:00:00
